Source ,Indiana Natality Report- 2015: Table 31. General Fertility Rates (GFR) and Total Fertility Rates (TFR) by County of Residence and Race/ Ethnicity of Mother ,,,
Note ,Fertility Rates ,,,
URL ,http://www.in.gov/isdh/reports/natality/2015/tbl31_t.htm,,,
,,,,
Fips ,Geography ,Years,Statistics ,Value 
18003,Allen,2015,Total Fertility Rates (TFR),2101
18005,Bartholomew,2015,Total Fertility Rates (TFR),2171
18007,Benton,2015,Total Fertility Rates (TFR),2276
18009,Blackford,2015,Total Fertility Rates (TFR),1857
18011,Boone,2015,Total Fertility Rates (TFR),2052
18013,Brown,2015,Total Fertility Rates (TFR),1723
18015,Carroll,2015,Total Fertility Rates (TFR),1836
18017,Cass,2015,Total Fertility Rates (TFR),2286
18019,Clark,2015,Total Fertility Rates (TFR),1957
18021,Clay,2015,Total Fertility Rates (TFR),2218
18023,Clinton,2015,Total Fertility Rates (TFR),2473
18025,Crawford,2015,Total Fertility Rates (TFR),2117
18027,Daviess,2015,Total Fertility Rates (TFR),2664
18029,Dearborn,2015,Total Fertility Rates (TFR),1978
18031,Decatur,2015,Total Fertility Rates (TFR),2178
18033,DeKalb,2015,Total Fertility Rates (TFR),2092
18035,Delaware,2015,Total Fertility Rates (TFR),1443
18037,Dubois,2015,Total Fertility Rates (TFR),2427
18039,Elkhart,2015,Total Fertility Rates (TFR),2467
18041,Fayette,2015,Total Fertility Rates (TFR),1923
18043,Floyd,2015,Total Fertility Rates (TFR),1868
18045,Fountain,2015,Total Fertility Rates (TFR),2315
18047,Franklin,2015,Total Fertility Rates (TFR),1870
18049,Fulton,2015,Total Fertility Rates (TFR),2344
18051,Gibson,2015,Total Fertility Rates (TFR),1952
18053,Grant,2015,Total Fertility Rates (TFR),1666
18055,Greene,2015,Total Fertility Rates (TFR),1936
18057,Hamilton,2015,Total Fertility Rates (TFR),1944
18059,Hancock,2015,Total Fertility Rates (TFR),1952
18061,Harrison,2015,Total Fertility Rates (TFR),2025
18063,Hendricks,2015,Total Fertility Rates (TFR),1828
18065,Henry,2015,Total Fertility Rates (TFR),1868
18067,Howard,2015,Total Fertility Rates (TFR),1987
18069,Huntington,2015,Total Fertility Rates (TFR),1888
18071,Jackson,2015,Total Fertility Rates (TFR),2175
18073,Jasper,2015,Total Fertility Rates (TFR),1977
18075,Jay,2015,Total Fertility Rates (TFR),2547
18077,Jefferson,2015,Total Fertility Rates (TFR),1700
18079,Jennings,2015,Total Fertility Rates (TFR),1905
18081,Johnson,2015,Total Fertility Rates (TFR),1937
18083,Knox,2015,Total Fertility Rates (TFR),1849
18085,Kosciusko,2015,Total Fertility Rates (TFR),2078
18087,LaGrange,2015,Total Fertility Rates (TFR),3256
18089,Lake,2015,Total Fertility Rates (TFR),1905
18091,LaPorte,2015,Total Fertility Rates (TFR),2170
18093,Lawrence,2015,Total Fertility Rates (TFR),2011
18095,Madison,2015,Total Fertility Rates (TFR),1929
18097,Marion,2015,Total Fertility Rates (TFR),1973
18099,Marshall,2015,Total Fertility Rates (TFR),2275
18101,Martin,2015,Total Fertility Rates (TFR),2341
18103,Miami,2015,Total Fertility Rates (TFR),2032
18105,Monroe,2015,Total Fertility Rates (TFR),1225
18107,Montgomery,2015,Total Fertility Rates (TFR),2190
18109,Morgan,2015,Total Fertility Rates (TFR),1936
18111,Newton,2015,Total Fertility Rates (TFR),2327
18113,Noble,2015,Total Fertility Rates (TFR),2325
18115,Ohio,2015,Total Fertility Rates (TFR),1773
18117,Orange,2015,Total Fertility Rates (TFR),2215
18119,Owen,2015,Total Fertility Rates (TFR),2115
18121,Parke,2015,Total Fertility Rates (TFR),1900
18123,Perry,2015,Total Fertility Rates (TFR),2421
18125,Pike,2015,Total Fertility Rates (TFR),2183
18127,Porter,2015,Total Fertility Rates (TFR),1640
18129,Posey,2015,Total Fertility Rates (TFR),2024
18131,Pulaski,2015,Total Fertility Rates (TFR),2058
18133,Putnam,2015,Total Fertility Rates (TFR),1669
18135,Randolph,2015,Total Fertility Rates (TFR),2224
18137,Ripley,2015,Total Fertility Rates (TFR),1991
18139,Rush,2015,Total Fertility Rates (TFR),1966
18141,St.Joseph,2015,Total Fertility Rates (TFR),1885
18143,Scott,2015,Total Fertility Rates (TFR),2146
18145,Shelby,2015,Total Fertility Rates (TFR),1913
18147,Spencer,2015,Total Fertility Rates (TFR),1795
18149,Starke,2015,Total Fertility Rates (TFR),1976
18151,Steuben,2015,Total Fertility Rates (TFR),2173
18153,Sullivan,2015,Total Fertility Rates (TFR),1873
18155,Switzerland,2015,Total Fertility Rates (TFR),2227
18157,Tippecanoe,2015,Total Fertility Rates (TFR),1688
18159,Tipton,2015,Total Fertility Rates (TFR),1865
18161,Union,2015,Total Fertility Rates (TFR),1711
18163,Vanderburgh,2015,Total Fertility Rates (TFR),1700
18165,Vermillion,2015,Total Fertility Rates (TFR),2046
18167,Vigo,2015,Total Fertility Rates (TFR),1733
18169,Wabash,2015,Total Fertility Rates (TFR),1847
18171,Warren,2015,Total Fertility Rates (TFR),1860
18173,Warrick,2015,Total Fertility Rates (TFR),2010
18175,Washington,2015,Total Fertility Rates (TFR),2094
18177,Wayne,2015,Total Fertility Rates (TFR),1976
18179,Wells,2015,Total Fertility Rates (TFR),2157
18181,White,2015,Total Fertility Rates (TFR),2383
18183,Whitley,2015,Total Fertility Rates (TFR),2114
