Source ,American Community Survey ,,,
Note ,Population by Age ,,,
URL ,https://factfinder.census.gov/faces/tableservices/jsf/pages/productview.xhtml?pid=ACS_15_5YR_B01001&prodType=table,,,
,,,,
Fips ,Geography ,Years ,Statistics ,Value
18045,"Fountain County, Indiana",2015,Total Under 5 years old ,1034
18047,"Franklin County, Indiana",2015,Total Under 5 years old ,1288
18049,"Fulton County, Indiana",2015,Total Under 5 years old ,1269
18051,"Gibson County, Indiana",2015,Total Under 5 years old ,2103
18053,"Grant County, Indiana",2015,Total Under 5 years old ,3828
18055,"Greene County, Indiana",2015,Total Under 5 years old ,1763
18057,"Hamilton County, Indiana",2015,Total Under 5 years old ,21040
18059,"Hancock County, Indiana",2015,Total Under 5 years old ,4053
18061,"Harrison County, Indiana",2015,Total Under 5 years old ,2151
18063,"Hendricks County, Indiana",2015,Total Under 5 years old ,9582
18065,"Henry County, Indiana",2015,Total Under 5 years old ,2351
18067,"Howard County, Indiana",2015,Total Under 5 years old ,5004
18069,"Huntington County, Indiana",2015,Total Under 5 years old ,2102
18071,"Jackson County, Indiana",2015,Total Under 5 years old ,2969
18073,"Jasper County, Indiana",2015,Total Under 5 years old ,2036
18075,"Jay County, Indiana",2015,Total Under 5 years old ,1513
18077,"Jefferson County, Indiana",2015,Total Under 5 years old ,1674
18079,"Jennings County, Indiana",2015,Total Under 5 years old ,1714
18081,"Johnson County, Indiana",2015,Total Under 5 years old ,9435
18083,"Knox County, Indiana",2015,Total Under 5 years old ,2214
18085,"Kosciusko County, Indiana",2015,Total Under 5 years old ,5124
18087,"LaGrange County, Indiana",2015,Total Under 5 years old ,3740
18089,"Lake County, Indiana",2015,Total Under 5 years old ,31365
18091,"LaPorte County, Indiana",2015,Total Under 5 years old ,6599
18093,"Lawrence County, Indiana",2015,Total Under 5 years old ,2535
18095,"Madison County, Indiana",2015,Total Under 5 years old ,7685
18097,"Marion County, Indiana",2015,Total Under 5 years old ,69656
18099,"Marshall County, Indiana",2015,Total Under 5 years old ,2982
18101,"Martin County, Indiana",2015,Total Under 5 years old ,610
18103,"Miami County, Indiana",2015,Total Under 5 years old ,1895
18105,"Monroe County, Indiana",2015,Total Under 5 years old ,6397
18107,"Montgomery County, Indiana",2015,Total Under 5 years old ,2315
18109,"Morgan County, Indiana",2015,Total Under 5 years old ,3989
18111,"Newton County, Indiana",2015,Total Under 5 years old ,693
18113,"Noble County, Indiana",2015,Total Under 5 years old ,3082
18115,"Ohio County, Indiana",2015,Total Under 5 years old ,271
18117,"Orange County, Indiana",2015,Total Under 5 years old ,1146
18119,"Owen County, Indiana",2015,Total Under 5 years old ,1095
18121,"Parke County, Indiana",2015,Total Under 5 years old ,1018
18123,"Perry County, Indiana",2015,Total Under 5 years old ,1090
18125,"Pike County, Indiana",2015,Total Under 5 years old ,723
18127,"Porter County, Indiana",2015,Total Under 5 years old ,9293
18129,"Posey County, Indiana",2015,Total Under 5 years old ,1483
18131,"Pulaski County, Indiana",2015,Total Under 5 years old ,714
18133,"Putnam County, Indiana",2015,Total Under 5 years old ,1806
18135,"Randolph County, Indiana",2015,Total Under 5 years old ,1495
18137,"Ripley County, Indiana",2015,Total Under 5 years old ,1770
18139,"Rush County, Indiana",2015,Total Under 5 years old ,901
18141,"St. Joseph County, Indiana",2015,Total Under 5 years old ,17480
18143,"Scott County, Indiana",2015,Total Under 5 years old ,1386
18145,"Shelby County, Indiana",2015,Total Under 5 years old ,2622
18147,"Spencer County, Indiana",2015,Total Under 5 years old ,1228
18149,"Starke County, Indiana",2015,Total Under 5 years old ,1252
18151,"Steuben County, Indiana",2015,Total Under 5 years old ,1821
18153,"Sullivan County, Indiana",2015,Total Under 5 years old ,1100
18155,"Switzerland County, Indiana",2015,Total Under 5 years old ,732
18157,"Tippecanoe County, Indiana",2015,Total Under 5 years old ,11107
18159,"Tipton County, Indiana",2015,Total Under 5 years old ,711
18161,"Union County, Indiana",2015,Total Under 5 years old ,390
18163,"Vanderburgh County, Indiana",2015,Total Under 5 years old ,11560
18165,"Vermillion County, Indiana",2015,Total Under 5 years old ,834
18167,"Vigo County, Indiana",2015,Total Under 5 years old ,6340
18169,"Wabash County, Indiana",2015,Total Under 5 years old ,1716
18171,"Warren County, Indiana",2015,Total Under 5 years old ,460
18173,"Warrick County, Indiana",2015,Total Under 5 years old ,3546
18175,"Washington County, Indiana",2015,Total Under 5 years old ,1662
18177,"Wayne County, Indiana",2015,Total Under 5 years old ,4093
18179,"Wells County, Indiana",2015,Total Under 5 years old ,1800
18181,"White County, Indiana",2015,Total Under 5 years old ,1477
18183,"Whitley County, Indiana",2015,Total Under 5 years old ,1964
0,United States,2015,Total 5 to 14 ,41181768
18000,Indiana,2015,Total 5 to 14 ,893339
18001,"Adams County, Indiana",2015,Total 5 to 14,5973
18003,"Allen County, Indiana",2015,Total 5 to 14,53784
18005,"Bartholomew County, Indiana",2015,Total 5 to 14,10983
18007,"Benton County, Indiana",2015,Total 5 to 14,1283
18009,"Blackford County, Indiana",2015,Total 5 to 14,1537
18011,"Boone County, Indiana",2015,Total 5 to 14,9654
18013,"Brown County, Indiana",2015,Total 5 to 14,1752
18015,"Carroll County, Indiana",2015,Total 5 to 14,2791
18017,"Cass County, Indiana",2015,Total 5 to 14,5197
18019,"Clark County, Indiana",2015,Total 5 to 14,14597
18021,"Clay County, Indiana",2015,Total 5 to 14,3589
18023,"Clinton County, Indiana",2015,Total 5 to 14,4972
18025,"Crawford County, Indiana",2015,Total 5 to 14,1393
18027,"Daviess County, Indiana",2015,Total 5 to 14,5319
18029,"Dearborn County, Indiana",2015,Total 5 to 14,6906
18031,"Decatur County, Indiana",2015,Total 5 to 14,3772
18033,"DeKalb County, Indiana",2015,Total 5 to 14,6098
18035,"Delaware County, Indiana",2015,Total 5 to 14,12306
18037,"Dubois County, Indiana",2015,Total 5 to 14,5929
18039,"Elkhart County, Indiana",2015,Total 5 to 14,31907
18041,"Fayette County, Indiana",2015,Total 5 to 14,3175
18043,"Floyd County, Indiana",2015,Total 5 to 14,10078
18045,"Fountain County, Indiana",2015,Total 5 to 14,2089
18047,"Franklin County, Indiana",2015,Total 5 to 14,3287
18049,"Fulton County, Indiana",2015,Total 5 to 14,2737
18051,"Gibson County, Indiana",2015,Total 5 to 14,4503
18053,"Grant County, Indiana",2015,Total 5 to 14,8086
18055,"Greene County, Indiana",2015,Total 5 to 14,4362
18057,"Hamilton County, Indiana",2015,Total 5 to 14,50396
18059,"Hancock County, Indiana",2015,Total 5 to 14,10074
18061,"Harrison County, Indiana",2015,Total 5 to 14,5265
18063,"Hendricks County, Indiana",2015,Total 5 to 14,23551
18065,"Henry County, Indiana",2015,Total 5 to 14,6000
18067,"Howard County, Indiana",2015,Total 5 to 14,10643
18069,"Huntington County, Indiana",2015,Total 5 to 14,4675
18071,"Jackson County, Indiana",2015,Total 5 to 14,5841
18073,"Jasper County, Indiana",2015,Total 5 to 14,4862
18075,"Jay County, Indiana",2015,Total 5 to 14,3068
18077,"Jefferson County, Indiana",2015,Total 5 to 14,3807
18079,"Jennings County, Indiana",2015,Total 5 to 14,3881
18081,"Johnson County, Indiana",2015,Total 5 to 14,21235
18083,"Knox County, Indiana",2015,Total 5 to 14,4439
18085,"Kosciusko County, Indiana",2015,Total 5 to 14,10854
18087,"LaGrange County, Indiana",2015,Total 5 to 14,7104
18089,"Lake County, Indiana",2015,Total 5 to 14,68831
18091,"LaPorte County, Indiana",2015,Total 5 to 14,13644
18093,"Lawrence County, Indiana",2015,Total 5 to 14,5872
18095,"Madison County, Indiana",2015,Total 5 to 14,16247
18097,"Marion County, Indiana",2015,Total 5 to 14,126245
18099,"Marshall County, Indiana",2015,Total 5 to 14,6827
18101,"Martin County, Indiana",2015,Total 5 to 14,1326
18103,"Miami County, Indiana",2015,Total 5 to 14,4600
18105,"Monroe County, Indiana",2015,Total 5 to 14,12793
18107,"Montgomery County, Indiana",2015,Total 5 to 14,4958
18109,"Morgan County, Indiana",2015,Total 5 to 14,9591
18111,"Newton County, Indiana",2015,Total 5 to 14,1864
18113,"Noble County, Indiana",2015,Total 5 to 14,6964
18115,"Ohio County, Indiana",2015,Total 5 to 14,725
18117,"Orange County, Indiana",2015,Total 5 to 14,2697
18119,"Owen County, Indiana",2015,Total 5 to 14,2695
18121,"Parke County, Indiana",2015,Total 5 to 14,2011
18123,"Perry County, Indiana",2015,Total 5 to 14,2335
18125,"Pike County, Indiana",2015,Total 5 to 14,1578
18127,"Porter County, Indiana",2015,Total 5 to 14,22102
18129,"Posey County, Indiana",2015,Total 5 to 14,3272
18131,"Pulaski County, Indiana",2015,Total 5 to 14,1725
18133,"Putnam County, Indiana",2015,Total 5 to 14,4285
18135,"Randolph County, Indiana",2015,Total 5 to 14,3461
18137,"Ripley County, Indiana",2015,Total 5 to 14,3891
18139,"Rush County, Indiana",2015,Total 5 to 14,2257
18141,"St. Joseph County, Indiana",2015,Total 5 to 14,35998
18143,"Scott County, Indiana",2015,Total 5 to 14,3089
18145,"Shelby County, Indiana",2015,Total 5 to 14,6013
18147,"Spencer County, Indiana",2015,Total 5 to 14,2701
18149,"Starke County, Indiana",2015,Total 5 to 14,3193
18151,"Steuben County, Indiana",2015,Total 5 to 14,4168
18153,"Sullivan County, Indiana",2015,Total 5 to 14,2382
18155,"Switzerland County, Indiana",2015,Total 5 to 14,1448
18157,"Tippecanoe County, Indiana",2015,Total 5 to 14,20446
18159,"Tipton County, Indiana",2015,Total 5 to 14,2032
18161,"Union County, Indiana",2015,Total 5 to 14,928
18163,"Vanderburgh County, Indiana",2015,Total 5 to 14,22065
18165,"Vermillion County, Indiana",2015,Total 5 to 14,2062
18167,"Vigo County, Indiana",2015,Total 5 to 14,12470
18169,"Wabash County, Indiana",2015,Total 5 to 14,3999
18171,"Warren County, Indiana",2015,Total 5 to 14,1034
18173,"Warrick County, Indiana",2015,Total 5 to 14,8914
18175,"Washington County, Indiana",2015,Total 5 to 14,3822
18177,"Wayne County, Indiana",2015,Total 5 to 14,8473
18179,"Wells County, Indiana",2015,Total 5 to 14,3778
18181,"White County, Indiana",2015,Total 5 to 14,3301
18183,"Whitley County, Indiana",2015,Total 5 to 14,4473
0,United States,2015,Total 15 to 24,43958713
18000,Indiana,2015,Total 15 to 24,938094
18001,"Adams County, Indiana",2015,Total 15 to 24,4500
18003,"Allen County, Indiana",2015,Total 15 to 24,50177
18005,"Bartholomew County, Indiana",2015,Total 15 to 24,9634
18007,"Benton County, Indiana",2015,Total 15 to 24,1018
18009,"Blackford County, Indiana",2015,Total 15 to 24,1513
18011,"Boone County, Indiana",2015,Total 15 to 24,7066
18013,"Brown County, Indiana",2015,Total 15 to 24,1639
18015,"Carroll County, Indiana",2015,Total 15 to 24,2437
18017,"Cass County, Indiana",2015,Total 15 to 24,5025
18019,"Clark County, Indiana",2015,Total 15 to 24,13693
18021,"Clay County, Indiana",2015,Total 15 to 24,3294
18023,"Clinton County, Indiana",2015,Total 15 to 24,4165
18025,"Crawford County, Indiana",2015,Total 15 to 24,1227
18027,"Daviess County, Indiana",2015,Total 15 to 24,4273
18029,"Dearborn County, Indiana",2015,Total 15 to 24,6093
18031,"Decatur County, Indiana",2015,Total 15 to 24,3236
18033,"DeKalb County, Indiana",2015,Total 15 to 24,5560
18035,"Delaware County, Indiana",2015,Total 15 to 24,27853
18037,"Dubois County, Indiana",2015,Total 15 to 24,5257
18039,"Elkhart County, Indiana",2015,Total 15 to 24,26794
18041,"Fayette County, Indiana",2015,Total 15 to 24,2802
18043,"Floyd County, Indiana",2015,Total 15 to 24,9901
18045,"Fountain County, Indiana",2015,Total 15 to 24,2109
18047,"Franklin County, Indiana",2015,Total 15 to 24,2799
18049,"Fulton County, Indiana",2015,Total 15 to 24,2530
18051,"Gibson County, Indiana",2015,Total 15 to 24,4184
18053,"Grant County, Indiana",2015,Total 15 to 24,11912
18055,"Greene County, Indiana",2015,Total 15 to 24,3916
18057,"Hamilton County, Indiana",2015,Total 15 to 24,34411
18059,"Hancock County, Indiana",2015,Total 15 to 24,9083
18061,"Harrison County, Indiana",2015,Total 15 to 24,4647
18063,"Hendricks County, Indiana",2015,Total 15 to 24,19449
18065,"Henry County, Indiana",2015,Total 15 to 24,6072
18067,"Howard County, Indiana",2015,Total 15 to 24,10088
18069,"Huntington County, Indiana",2015,Total 15 to 24,5265
18071,"Jackson County, Indiana",2015,Total 15 to 24,5290
18073,"Jasper County, Indiana",2015,Total 15 to 24,4521
18075,"Jay County, Indiana",2015,Total 15 to 24,2754
18077,"Jefferson County, Indiana",2015,Total 15 to 24,4996
18079,"Jennings County, Indiana",2015,Total 15 to 24,3827
18081,"Johnson County, Indiana",2015,Total 15 to 24,18925
18083,"Knox County, Indiana",2015,Total 15 to 24,6527
18085,"Kosciusko County, Indiana",2015,Total 15 to 24,10689
18087,"LaGrange County, Indiana",2015,Total 15 to 24,5578
18089,"Lake County, Indiana",2015,Total 15 to 24,65623
18091,"LaPorte County, Indiana",2015,Total 15 to 24,13888
18093,"Lawrence County, Indiana",2015,Total 15 to 24,5405
18095,"Madison County, Indiana",2015,Total 15 to 24,16676
18097,"Marion County, Indiana",2015,Total 15 to 24,127135
18099,"Marshall County, Indiana",2015,Total 15 to 24,6270
18101,"Martin County, Indiana",2015,Total 15 to 24,1195
18103,"Miami County, Indiana",2015,Total 15 to 24,4801
18105,"Monroe County, Indiana",2015,Total 15 to 24,43798
18107,"Montgomery County, Indiana",2015,Total 15 to 24,5434
18109,"Morgan County, Indiana",2015,Total 15 to 24,8697
18111,"Newton County, Indiana",2015,Total 15 to 24,1657
18113,"Noble County, Indiana",2015,Total 15 to 24,6234
18115,"Ohio County, Indiana",2015,Total 15 to 24,640
18117,"Orange County, Indiana",2015,Total 15 to 24,2445
18119,"Owen County, Indiana",2015,Total 15 to 24,2470
18121,"Parke County, Indiana",2015,Total 15 to 24,2012
18123,"Perry County, Indiana",2015,Total 15 to 24,2332
18125,"Pike County, Indiana",2015,Total 15 to 24,1409
18127,"Porter County, Indiana",2015,Total 15 to 24,22886
18129,"Posey County, Indiana",2015,Total 15 to 24,3179
18131,"Pulaski County, Indiana",2015,Total 15 to 24,1577
18133,"Putnam County, Indiana",2015,Total 15 to 24,6854
18135,"Randolph County, Indiana",2015,Total 15 to 24,3057
18137,"Ripley County, Indiana",2015,Total 15 to 24,3630
18139,"Rush County, Indiana",2015,Total 15 to 24,2163
18141,"St. Joseph County, Indiana",2015,Total 15 to 24,40914
18143,"Scott County, Indiana",2015,Total 15 to 24,3054
18145,"Shelby County, Indiana",2015,Total 15 to 24,5350
18147,"Spencer County, Indiana",2015,Total 15 to 24,2456
18149,"Starke County, Indiana",2015,Total 15 to 24,2872
18151,"Steuben County, Indiana",2015,Total 15 to 24,5137
18153,"Sullivan County, Indiana",2015,Total 15 to 24,2605
18155,"Switzerland County, Indiana",2015,Total 15 to 24,1265
18157,"Tippecanoe County, Indiana",2015,Total 15 to 24,50072
18159,"Tipton County, Indiana",2015,Total 15 to 24,1849
18161,"Union County, Indiana",2015,Total 15 to 24,1018
18163,"Vanderburgh County, Indiana",2015,Total 15 to 24,25947
18165,"Vermillion County, Indiana",2015,Total 15 to 24,1867
18167,"Vigo County, Indiana",2015,Total 15 to 24,20077
18169,"Wabash County, Indiana",2015,Total 15 to 24,4582
18171,"Warren County, Indiana",2015,Total 15 to 24,940
18173,"Warrick County, Indiana",2015,Total 15 to 24,7043
18175,"Washington County, Indiana",2015,Total 15 to 24,3538
18177,"Wayne County, Indiana",2015,Total 15 to 24,8947
18179,"Wells County, Indiana",2015,Total 15 to 24,3472
18181,"White County, Indiana",2015,Total 15 to 24,2818
18183,"Whitley County, Indiana",2015,Total 15 to 24,4075
0,United States,2015,Total  25 to 44,83533559
18000,Indiana,2015,Total  25 to 44,1668106
18001,"Adams County, Indiana",2015,Total  25 to 44,7821
18003,"Allen County, Indiana",2015,Total  25 to 44,94391
18005,"Bartholomew County, Indiana",2015,Total  25 to 44,21319
18007,"Benton County, Indiana",2015,Total  25 to 44,2027
18009,"Blackford County, Indiana",2015,Total  25 to 44,2730
18011,"Boone County, Indiana",2015,Total  25 to 44,15249
18013,"Brown County, Indiana",2015,Total  25 to 44,2900
18015,"Carroll County, Indiana",2015,Total  25 to 44,4556
18017,"Cass County, Indiana",2015,Total  25 to 44,9250
18019,"Clark County, Indiana",2015,Total  25 to 44,31198
18021,"Clay County, Indiana",2015,Total  25 to 44,6501
18023,"Clinton County, Indiana",2015,Total  25 to 44,7807
18025,"Crawford County, Indiana",2015,Total  25 to 44,2361
18027,"Daviess County, Indiana",2015,Total  25 to 44,7434
18029,"Dearborn County, Indiana",2015,Total  25 to 44,11792
18031,"Decatur County, Indiana",2015,Total  25 to 44,6404
18033,"DeKalb County, Indiana",2015,Total  25 to 44,10213
18035,"Delaware County, Indiana",2015,Total  25 to 44,24944
18037,"Dubois County, Indiana",2015,Total  25 to 44,9723
18039,"Elkhart County, Indiana",2015,Total  25 to 44,50809
18041,"Fayette County, Indiana",2015,Total  25 to 44,5538
18043,"Floyd County, Indiana",2015,Total  25 to 44,19006
18045,"Fountain County, Indiana",2015,Total  25 to 44,3873
18047,"Franklin County, Indiana",2015,Total  25 to 44,5235
18049,"Fulton County, Indiana",2015,Total  25 to 44,4782
18051,"Gibson County, Indiana",2015,Total  25 to 44,8053
18053,"Grant County, Indiana",2015,Total  25 to 44,14645
18055,"Greene County, Indiana",2015,Total  25 to 44,7521
18057,"Hamilton County, Indiana",2015,Total  25 to 44,84161
18059,"Hancock County, Indiana",2015,Total  25 to 44,17535
18061,"Harrison County, Indiana",2015,Total  25 to 44,9428
